time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.005519,0.006439,0.0059151904761904,0.005919,0.0002412364220798,21.0,0.028989,0.036389,0.031595,0.031229,0.001813075839561,20.0,0.052743,0.065063,0.055093,0.054423,0.0026910778509734,20,0.004399,0.004879,0.004681,0.004719,0.0001488489166907,20,0.007399,0.0079589999999999,0.007631,0.007599,0.0001494523335381,20,0.029189,0.039469,0.0311489,0.030709,0.0020565067687707,20.0,32,4,2048,768,151936,True,True,False,11,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.005279,0.005919,0.0055780476190476,0.005599,0.0001748442779788,21.0,0.029229,0.036429,0.0333809999999999,0.033649,0.0016741134967498,20.0,0.052183,0.059783,0.053919,0.053443,0.0016446470746029,20,0.004519,0.004879,0.004719,0.004719,9.121403400793094e-05,20,0.007359,0.007759,0.007563,0.007559,0.0001151694403911,20,0.029469,0.0478289999999999,0.033101,0.031049,0.0041764214346734,20.0,32,4,2048,768,151936,True,True,False,10,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.005079,0.005799,0.005446619047619,0.005479,0.0002291579775718,21.0,0.030109,0.036549,0.03152495,0.031089,0.0014333128226245,20.0,0.0521029999999999,0.068583,0.055767,0.0545029999999999,0.0036121882564451,20,0.004559,0.004799,0.004687,0.004699,8.541662601625034e-05,20,0.008879,0.009599,0.009207,0.009219,0.0001929144888285,20,0.028829,0.031629,0.03085295,0.030989,0.00064311620062,20.0,32,4,2048,768,151936,True,True,False,9,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.004719,0.005399,0.0051151904761904,0.005119,0.0002214772091999,21.0,0.027109,0.033589,0.030375,0.030569,0.0012540031897886,20.0,0.0493829999999999,0.061743,0.05393685,0.053283,0.0032062661036632,20,0.004559,0.004839,0.004715,0.004739,8.754427451295703e-05,20,0.008679,0.011079,0.009179,0.009159,0.000483570056972,20,0.027949,0.033949,0.030187,0.030389,0.0013096243736277,20.0,32,4,2048,768,151936,True,True,False,8,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.004399,0.0051589999999999,0.0047456666666666,0.004719,0.0001881573134458,21.0,0.027589,0.035429,0.030091,0.030049,0.0015872731333957,20.0,0.048343,0.060343,0.05325485,0.0534425,0.002857030228664,20,0.004479,0.004879,0.004707,0.004719,9.806120537704996e-05,20,0.008839,0.009239,0.009017,0.008979,0.0001274205634895,20,0.026749,0.031149,0.029369,0.029669,0.0012574577527694,20.0,32,4,2048,768,151936,True,True,False,7,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.004079,0.005319,0.0045113809523809,0.004399,0.0003151100300938,21.0,0.027949,0.033309,0.030281,0.030189,0.0011147089306182,20.0,0.0477429999999999,0.0618629999999999,0.05363485,0.0531625,0.0037897519348237,20,0.004279,0.004799,0.004579,0.004579,0.0001062073443788,20,0.008519,0.009279,0.008963,0.008919,0.0002078076033257,20,0.027669,0.031349,0.029433,0.0299489999999999,0.0012290419032726,20.0,32,4,2048,768,151936,True,True,False,6,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.003799,0.004719,0.0042160952380952,0.004199,0.0002192480449523,21.0,0.025949,0.036389,0.030623,0.029509,0.0029886525391888,20.0,0.043783,0.0732629999999999,0.05414295,0.0522225,0.0086293093609801,20,0.004359,0.004879,0.0046489999999999,0.004639,0.0001289185789558,20,0.006279,0.007519,0.007333,0.007399,0.0002511652842253,20,0.025469,0.0355089999999999,0.0299449999999999,0.0295689999999999,0.0023573849918924,20.0,32,4,2048,768,151936,True,True,False,5,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.003479,0.004239,0.0038389999999999,0.003839,0.0002072955102539,21.0,0.024989,0.0464689999999999,0.02984495,0.027969,0.0044793554946554,20.0,0.040703,0.056223,0.046599,0.046203,0.0038483326259563,20,0.003599,0.007199,0.0039629999999999,0.003799,0.0007458578953125,20,0.005759,0.007199,0.00700095,0.007039,0.0003015829031957,20,0.025189,0.0374689999999999,0.0300889499999999,0.028309,0.0034433475060615,20.0,32,4,2048,768,151936,True,True,False,4,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.003199,0.003759,0.0035285238095238,0.003559,0.0001604302604894,21.0,0.0235879999999999,0.036869,0.02639495,0.026149,0.0027288687486759,20.0,0.040223,0.0512229999999999,0.045451,0.046083,0.0026021560291419,20,0.003679,0.004039,0.003889,0.003879,8.752142594816424e-05,20,0.005519,0.006959,0.006715,0.006759,0.0002853489092321,20,0.023869,0.033789,0.0270569499999999,0.026609,0.0027545777984112,20.0,32,4,2048,768,151936,True,True,False,3,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
0.002799,0.003519,0.0031170952380952,0.003159,0.0002089342354407,21.0,0.022229,0.026629,0.02409895,0.024049,0.0010877385014331,20.0,0.037383,0.045783,0.041743,0.041903,0.0025518620652378,20,0.003399,0.003759,0.003575,0.003559,8.799999999999998e-05,20,0.005199,0.006719,0.006375,0.006439,0.0002940476151918,20,0.0220289999999999,0.025229,0.02387095,0.0239489999999999,0.0009043031833959,20.0,32,4,2048,768,151936,True,True,False,2,1,2048,768,generic,generic,,,KERNEL_ONLY,BF16,none
