,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
405,0,2,10125312,send_recv,2,8,BF16
406,0,2,10158080,send_recv,2,8,BF16
407,0,2,10190848,send_recv,2,8,BF16
408,0,2,10223616,send_recv,2,8,BF16
409,0,2,10256384,send_recv,2,8,BF16
410,0,2,10289152,send_recv,2,8,BF16
411,0,2,10321920,send_recv,2,8,BF16
412,0,2,10354688,send_recv,2,8,BF16
413,0,2,10387456,send_recv,2,8,BF16
414,0,2,10420224,send_recv,2,8,BF16
415,0,2,10452992,send_recv,2,8,BF16
416,0,2,10485760,send_recv,2,8,BF16
417,0,2,10518528,send_recv,2,8,BF16
418,0,2,10551296,send_recv,2,8,BF16
419,0,2,10584064,send_recv,2,8,BF16
420,0,2,10616832,send_recv,2,8,BF16
421,0,2,10649600,send_recv,2,8,BF16
422,0,2,10682368,send_recv,2,8,BF16
423,0,2,10715136,send_recv,2,8,BF16
424,0,2,10747904,send_recv,2,8,BF16
425,0,2,10780672,send_recv,2,8,BF16
426,0,2,10813440,send_recv,2,8,BF16
427,0,2,10846208,send_recv,2,8,BF16
428,0,2,10878976,send_recv,2,8,BF16
429,0,2,10911744,send_recv,2,8,BF16
430,0,2,10944512,send_recv,2,8,BF16
431,0,2,10977280,send_recv,2,8,BF16
432,0,2,11010048,send_recv,2,8,BF16
433,0,2,11042816,send_recv,2,8,BF16
434,0,2,11075584,send_recv,2,8,BF16
435,0,2,11108352,send_recv,2,8,BF16
436,0,2,11141120,send_recv,2,8,BF16
437,0,2,11173888,send_recv,2,8,BF16
438,0,2,11206656,send_recv,2,8,BF16
439,0,2,11239424,send_recv,2,8,BF16
440,0,2,11272192,send_recv,2,8,BF16
441,0,2,11304960,send_recv,2,8,BF16
442,0,2,11337728,send_recv,2,8,BF16
443,0,2,11370496,send_recv,2,8,BF16
444,0,2,11403264,send_recv,2,8,BF16
445,0,2,11436032,send_recv,2,8,BF16
446,0,2,11468800,send_recv,2,8,BF16
447,0,2,11501568,send_recv,2,8,BF16
448,0,2,11534336,send_recv,2,8,BF16
449,0,2,11567104,send_recv,2,8,BF16
450,0,2,11599872,send_recv,2,8,BF16
451,0,2,11632640,send_recv,2,8,BF16
452,0,2,11665408,send_recv,2,8,BF16
453,0,2,11698176,send_recv,2,8,BF16
454,0,2,11730944,send_recv,2,8,BF16
455,0,2,11763712,send_recv,2,8,BF16
456,0,2,11796480,send_recv,2,8,BF16
457,0,2,11829248,send_recv,2,8,BF16
458,0,2,11862016,send_recv,2,8,BF16
459,0,2,11894784,send_recv,2,8,BF16
460,0,2,11927552,send_recv,2,8,BF16
461,0,2,11960320,send_recv,2,8,BF16
462,0,2,11993088,send_recv,2,8,BF16
463,0,2,12025856,send_recv,2,8,BF16
464,0,2,12058624,send_recv,2,8,BF16
465,0,2,12091392,send_recv,2,8,BF16
466,0,2,12124160,send_recv,2,8,BF16
467,0,2,12156928,send_recv,2,8,BF16
468,0,2,12189696,send_recv,2,8,BF16
469,0,2,12222464,send_recv,2,8,BF16
470,0,2,12255232,send_recv,2,8,BF16
471,0,2,12288000,send_recv,2,8,BF16
472,0,2,12320768,send_recv,2,8,BF16
473,0,2,12353536,send_recv,2,8,BF16
474,0,2,12386304,send_recv,2,8,BF16
475,0,2,12419072,send_recv,2,8,BF16
476,0,2,12451840,send_recv,2,8,BF16
477,0,2,12484608,send_recv,2,8,BF16
478,0,2,12517376,send_recv,2,8,BF16
479,0,2,12550144,send_recv,2,8,BF16
480,0,2,12582912,send_recv,2,8,BF16
481,0,2,12615680,send_recv,2,8,BF16
482,0,2,12648448,send_recv,2,8,BF16
483,0,2,12681216,send_recv,2,8,BF16
484,0,2,12713984,send_recv,2,8,BF16
485,0,2,12746752,send_recv,2,8,BF16
486,0,2,12779520,send_recv,2,8,BF16
487,0,2,12812288,send_recv,2,8,BF16
488,0,2,12845056,send_recv,2,8,BF16
489,0,2,12877824,send_recv,2,8,BF16
490,0,2,12910592,send_recv,2,8,BF16
491,0,2,12943360,send_recv,2,8,BF16
492,0,2,12976128,send_recv,2,8,BF16
493,0,2,13008896,send_recv,2,8,BF16
494,0,2,13041664,send_recv,2,8,BF16
495,0,2,13074432,send_recv,2,8,BF16
496,0,2,13107200,send_recv,2,8,BF16
497,0,2,13139968,send_recv,2,8,BF16
498,0,2,13172736,send_recv,2,8,BF16
499,0,2,13205504,send_recv,2,8,BF16
500,0,2,13238272,send_recv,2,8,BF16
501,0,2,13271040,send_recv,2,8,BF16
502,0,2,13303808,send_recv,2,8,BF16
503,0,2,13336576,send_recv,2,8,BF16
504,0,2,13369344,send_recv,2,8,BF16
505,0,2,13402112,send_recv,2,8,BF16
506,0,2,13434880,send_recv,2,8,BF16
507,0,2,13467648,send_recv,2,8,BF16
508,0,2,13500416,send_recv,2,8,BF16
509,0,2,13533184,send_recv,2,8,BF16
510,0,2,13565952,send_recv,2,8,BF16
511,0,2,13598720,send_recv,2,8,BF16
512,0,2,13631488,send_recv,2,8,BF16
513,0,2,13664256,send_recv,2,8,BF16
514,0,2,13697024,send_recv,2,8,BF16
